Id,NumPedido,FecEntrega,ImporteNeto,CodProducto,Detalle,Producto,ProdDesc,Fecha,ModalidadPago,ClientePreferente,TiempoAtencion
220,25604136,27/08/2013,20.98,3101006,Venta,3101006,NU. ACEITE VEGETAL PRIMOR 500ML 24BOT,01/08/2013,2,0,6
221,25604136,27/08/2013,0,8600020,Venta,8600020,JAB.BOLIVAR.PER.BLA.FLORAL 250G.48BRR,01/08/2013,1,1,5
222,25604136,27/08/2013,18.81,1808,Venta,1808,ACEITE COCINERO 500CC 24BOT,01/08/2013,2,1,4
223,25604136,27/08/2013,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/08/2013,2,1,6
224,25604136,27/08/2013,0,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/08/2013,2,0,9
225,25604136,27/08/2013,83.5,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/08/2013,2,1,8
226,25604136,27/08/2013,15.97,3415,Venta,3415,N.SAL.ROCOTO ALACENA 100CC12BOL,01/08/2013,1,1,8
227,25604136,27/08/2013,41.8,14143,Venta,14143,N.FID.DON VITTORIO LING.GR.500GR 20BOL,01/08/2013,1,0,7
228,25604136,27/08/2013,27.45,4300004,Venta,4300004,FID.ALIANZA CAB.DE ANGEL 250GR 40BOL,01/08/2013,1,1,5
229,25604136,27/08/2013,155.88,16104,Venta,16104,FID.LAVAGGI SPAGHETTI 500GR 20BOL,01/08/2013,1,1,10
230,25604136,27/08/2013,46.47,13801,Venta,13801,N.FID.ESPIGA DE ORO SPAGHE.500G20BOL,01/08/2013,2,0,7
231,25604136,27/08/2013,58.33,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/08/2013,2,0,7
232,25604136,27/08/2013,39.54,98081,Venta,98081,NU.HARINA PREP.ESPIGA DE ORO 1K.10BOL,01/08/2013,1,0,9
233,25604136,27/08/2013,23.97,18216,Venta,18216,HARINA FAVORITA PREPARADA 1K 6BOL,01/08/2013,2,0,4
234,25604136,27/08/2013,10.44,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/08/2013,1,1,10
235,25604136,27/08/2013,0,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/08/2013,1,1,1
236,25604136,27/08/2013,113.19,6804000,Venta,6804000,HARINA NICOLINI PREMIUM PP.50K,01/08/2013,2,1,2
237,25604136,27/08/2013,-1.13,,Descuento,6804000,,01/08/2013,1,1,1
238,25604136,27/08/2013,189.91,17454,Venta,17454,HARINA BLANCA NIEVE ESP. PP. 50K,01/08/2013,2,0,8
239,25604136,27/08/2013,-1.9,,Descuento,17454,,01/08/2013,2,1,4
240,25604136,27/08/2013,100.04,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/08/2013,2,1,1
241,25604136,27/08/2013,-1,,Descuento,3702012,,01/08/2013,2,1,7
242,25604136,27/08/2013,43.46,6901104,Venta,6901104,NU.EXPERTA PRE MEZCLA BIZCOCHUELO 10KG,01/08/2013,2,0,9
243,25604136,27/08/2013,-0.43,,Descuento,6901104,,01/08/2013,2,1,8
244,25717883,03/09/2013,31.56,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/09/2013,2,1,9
245,25717883,03/09/2013,50.02,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/09/2013,1,1,6
246,25717883,03/09/2013,-0.5,,Descuento,3702012,,01/09/2013,2,1,6
247,25717883,03/09/2013,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/09/2013,2,1,7
248,25717883,03/09/2013,58.33,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/09/2013,1,0,10
249,25717883,03/09/2013,79.08,98081,Venta,98081,NU.HARINA PREP.ESPIGA DE ORO 1K.10BOL,01/09/2013,2,1,3
250,25717883,03/09/2013,18.81,1808,Venta,1808,ACEITE COCINERO 500CC 24BOT,01/09/2013,1,0,6
251,25717883,03/09/2013,41.36,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/09/2013,1,0,4
252,25717883,03/09/2013,83.5,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/09/2013,2,1,10
253,25717883,03/09/2013,78.15,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/09/2013,1,0,2
254,25717883,03/09/2013,32.82,3300015,Venta,3300015,CREMA DE AJI TARI 85GR. 24UND,01/09/2013,1,0,2
255,25717883,03/09/2013,36.86,3300010,Venta,3300010,CREMA HUANCAINA ALACENA 24X90G,01/09/2013,2,1,5
256,25843494,10/09/2013,83.59,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/09/2013,1,1,1
257,25843494,10/09/2013,23.23,13801,Venta,13801,N.FID.ESPIGA DE ORO SPAGHE.500G20BOL,01/09/2013,2,0,7
258,25843494,10/09/2013,0,13817,Venta,13817,N.FID.ESPIGA DE ORO COD.RAY.250G20BOL,01/09/2013,1,1,5
259,25843494,10/09/2013,31.18,16104,Venta,16104,FID.LAVAGGI SPAGHETTI 500GR 20BOL,01/09/2013,2,0,5
260,25843494,10/09/2013,39.67,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/09/2013,1,0,8
261,25843494,10/09/2013,17.97,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/09/2013,2,0,2
262,25843494,10/09/2013,66,3107046,Venta,3107046,NU. ACEITE CIL  1L . 12BOT,01/09/2013,1,1,9
263,25843494,10/09/2013,0,4300000,Venta,4300000,FID.ALIANZA SPAGHETTI 500G 20BOL,01/09/2013,1,1,1
264,25843494,10/09/2013,81.77,3101007,Venta,3101007,NU. ACEITE VEG. PRIMOR PREMIUM 1L 12 BOT,01/09/2013,2,1,2
265,25843494,10/09/2013,0,8600020,Venta,8600020,JAB.BOLIVAR.PER.BLA.FLORAL 250G.48BRR,01/09/2013,2,0,3
266,25843494,10/09/2013,41.82,4302050,Venta,4302050,NU.FID.DON VITTORIO CANU.CH.250GR 20BOL,01/09/2013,2,0,3
267,25843494,10/09/2013,10.44,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/09/2013,2,0,6
268,25843494,10/09/2013,9.62,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/09/2013,2,1,8
269,25843494,10/09/2013,15.58,4304004,Venta,4304004,FID.LAVAGGI CANU.RAYA.F.PLUS 250GR 20BOL,01/09/2013,2,1,1
270,25843494,10/09/2013,15.58,4304006,Venta,4304006,FID.LAVAGGI CODO RAYA.F.PLUS 250GR 20BOL,01/09/2013,2,0,5
271,25843494,10/09/2013,15.58,4304000,Venta,4304000,FID.LAVAGGI ARITO F. PLUS 250GR 20BOL,01/09/2013,1,0,5
272,25843494,10/09/2013,15.58,4304002,Venta,4304002,FID.LAVAGGI CANU.CHIC.F.PLUS 250GR 20BOL,01/09/2013,1,0,4
273,25949343,17/09/2013,58.33,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/09/2013,1,1,2
274,25949343,17/09/2013,29.17,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/09/2013,2,0,2
275,25949343,17/09/2013,96.71,39011,Venta,39011,AZUCAR FINITA NEGRITA 1KG.5BOL,01/09/2013,2,0,4
276,25949343,17/09/2013,-0.97,,Descuento,39011,,01/09/2013,2,0,3
277,25949343,17/09/2013,177,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/09/2013,1,0,6
278,25949343,17/09/2013,-7.08,,Descuento,98231,,01/09/2013,1,0,7
279,25949343,17/09/2013,23.6,98299,Venta,98299,N. GALL.VAINILLA DIA 250G. 12PQT,01/09/2013,1,1,6
280,25949343,17/09/2013,0,4508501,Venta,4508501,GALL.VICTORIA GLACITAS TOFF.32G 6PQT8PCK,01/09/2013,1,1,5
281,25949343,17/09/2013,36.11,18972,Venta,18972,VAINILLA NEGRITA 1L. 1BOT,01/09/2013,1,1,8
282,25949343,17/09/2013,-0.36,,Descuento,18972,,01/09/2013,1,0,9
283,25949343,17/09/2013,9.62,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/09/2013,2,1,5
284,25949343,17/09/2013,5.88,18951,Venta,18951,VAINILLA NEGRITA  30ML.12BOT.24DSP,01/09/2013,1,0,9
285,25949685,17/09/2013,23.97,18216,Venta,18216,HARINA FAVORITA PREPARADA 1K 6BOL,01/09/2013,2,1,7
286,25949685,17/09/2013,43.46,6901104,Venta,6901104,NU.EXPERTA PRE MEZCLA BIZCOCHUELO 10KG,01/09/2013,2,1,6
287,25949685,17/09/2013,-0.43,,Descuento,6901104,,01/09/2013,2,1,10
288,25949685,17/09/2013,100.04,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/09/2013,2,1,6
289,25949685,17/09/2013,-1,,Descuento,3702012,,01/09/2013,1,1,6
290,25949685,17/09/2013,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/09/2013,1,0,1
291,25949685,17/09/2013,0,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/09/2013,2,1,7
292,25949685,17/09/2013,17.97,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/09/2013,2,1,6
293,25949685,17/09/2013,11.94,3500011,Venta,3500011,MARGA.ESPARC.SELLO DE ORO 45GR 24BRR,01/09/2013,2,1,4
294,25949685,17/09/2013,62.35,16104,Venta,16104,FID.LAVAGGI SPAGHETTI 500GR 20BOL,01/09/2013,1,0,3
295,25949685,17/09/2013,125.39,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/09/2013,1,0,7
296,25949727,17/09/2013,6.1,8400037,Venta,8400037,DET.BOLIVAR PAR.JAB FLORAL 900G.15BOL,01/09/2013,2,0,3
297,25949727,17/09/2013,-0.23,,Descuento,8400037,,01/09/2013,2,0,10
298,25949727,17/09/2013,70.04,1810,Venta,1810,ACEITE COCINERO 1LT 12BOT,01/09/2013,2,0,6
299,25949727,17/09/2013,0,16104,Venta,16104,FID.LAVAGGI SPAGHETTI 500GR 20BOL,01/09/2013,1,1,1
300,25949727,17/09/2013,79.33,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/09/2013,2,1,9
301,25949727,17/09/2013,125.25,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/09/2013,2,0,3
302,25949727,17/09/2013,9.94,3517,Venta,3517,KETCHUP ALACENA 100GR 12BOL,01/09/2013,1,0,5
303,25949727,17/09/2013,15.97,3415,Venta,3415,N.SAL.ROCOTO ALACENA 100CC12BOL,01/09/2013,2,0,10
304,25949727,17/09/2013,94.95,17454,Venta,17454,HARINA BLANCA NIEVE ESP. PP. 50K,01/09/2013,2,0,4
305,25949727,17/09/2013,-0.95,,Descuento,17454,,01/09/2013,2,1,3
306,25949727,17/09/2013,15.78,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/09/2013,2,0,5
307,25949765,17/09/2013,79.08,98081,Venta,98081,NU.HARINA PREP.ESPIGA DE ORO 1K.10BOL,01/09/2013,2,0,5
308,26096013,25/09/2013,9.62,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/09/2013,2,1,1
309,26096013,25/09/2013,70.61,33644,Venta,33644,FUDGE ESPECIAL  500GR.16BOL,01/09/2013,1,0,6
310,26096013,25/09/2013,36.11,18972,Venta,18972,VAINILLA NEGRITA 1L. 1BOT,01/09/2013,1,0,4
311,26096013,25/09/2013,-0.36,,Descuento,18972,,01/09/2013,1,0,4
312,26096013,25/09/2013,15.78,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/09/2013,1,0,5
313,26096013,25/09/2013,29.18,5802015,Venta,5802015,NU. CAFE CAFETAL SELECTO 220G.24BOL,01/09/2013,1,1,1
314,26096013,25/09/2013,39.54,98081,Venta,98081,NU.HARINA PREP.ESPIGA DE ORO 1K.10BOL,01/09/2013,2,1,5
315,26096013,25/09/2013,10.44,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/09/2013,1,1,1
316,26096013,25/09/2013,94.95,17454,Venta,17454,HARINA BLANCA NIEVE ESP. PP. 50K,01/09/2013,2,1,5
317,26096013,25/09/2013,-0.95,,Descuento,17454,,01/09/2013,2,0,1
318,26096013,25/09/2013,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/09/2013,1,1,10
319,26096013,25/09/2013,0,4508501,Venta,4508501,GALL.VICTORIA GLACITAS TOFF.32G 6PQT8PCK,01/09/2013,2,0,10
320,26096013,25/09/2013,-4.72,,Descuento,4508501,,01/09/2013,2,1,5
321,26096013,25/09/2013,16.89,8400040,Venta,8400040,DET.BOLIVAR PAR.JAB FLORAL 2.6KG.7BOL,01/09/2013,1,0,10
322,26096013,25/09/2013,75.58,3101005,Venta,3101005,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/09/2013,2,1,9
323,26096013,25/09/2013,0,8600020,Venta,8600020,JAB.BOLIVAR.PER.BLA.FLORAL 250G.48BRR,01/09/2013,1,0,9
324,26096013,25/09/2013,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/09/2013,2,0,4
325,26096013,25/09/2013,0,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/09/2013,1,1,4
326,26096013,25/09/2013,20.06,18226,Venta,18226,HARINA FAVORITA SIN PREP.1K 6BOL,01/09/2013,1,0,8
327,26096013,25/09/2013,62.35,16104,Venta,16104,FID.LAVAGGI SPAGHETTI 500GR 20BOL,01/09/2013,1,0,1
328,26096013,25/09/2013,50.02,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/09/2013,1,1,5
329,26096013,25/09/2013,-0.5,,Descuento,3702012,,01/09/2013,2,1,7
330,26096013,25/09/2013,78.15,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/09/2013,2,1,3
331,26096013,25/09/2013,41.36,3300019,Venta,3300019,MAYONESA ALACENA 10CC.240UND,01/09/2013,2,1,2
332,26096013,25/09/2013,58.33,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/09/2013,1,1,5
333,26096013,25/09/2013,83.5,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/09/2013,2,1,3
334,26096013,25/09/2013,41.74,3300051,Venta,3300051,MAYONESA ALACENA LIGHT 115CC 24BOL,01/09/2013,1,1,8
335,26096013,25/09/2013,96.71,39011,Venta,39011,AZUCAR FINITA NEGRITA 1KG.5BOL,01/09/2013,2,0,5
336,26096013,25/09/2013,-0.97,,Descuento,39011,,01/09/2013,1,1,2
337,26096013,25/09/2013,83.59,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/09/2013,2,1,3
338,26191263,01/10/2013,113.19,6804000,Venta,6804000,HARINA NICOLINI PREMIUM PP.50K,01/10/2013,2,0,4
339,26191263,01/10/2013,-1.13,,Descuento,6804000,,01/10/2013,1,1,10
340,26191263,01/10/2013,68.29,1810,Venta,1810,ACEITE COCINERO 1LT 12BOT,01/10/2013,1,0,2
341,26191263,01/10/2013,20.06,18226,Venta,18226,HARINA FAVORITA SIN PREP.1K 6BOL,01/10/2013,2,0,10
342,26191263,01/10/2013,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/10/2013,1,1,3
343,26191263,01/10/2013,0,3500013,Venta,3500013,MARGA.ESPARC.SELLO DE ORO 90GR 20BRR,01/10/2013,1,0,6
344,26191263,01/10/2013,79.33,3031,Venta,3031,MAYONESA ALACENA 500CC 12BOL,01/10/2013,1,1,1
345,26191263,01/10/2013,83.5,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/10/2013,2,0,9
346,26196831,01/10/2013,43.46,6901104,Venta,6901104,NU.EXPERTA PRE MEZCLA BIZCOCHUELO 10KG,01/10/2013,1,1,8
347,26196831,01/10/2013,-0.43,,Descuento,6901104,,01/10/2013,2,1,4
348,26306569,08/10/2013,9.94,3517,Venta,3517,KETCHUP ALACENA 100GR 12BOL,01/10/2013,1,0,9
349,26306569,08/10/2013,58.33,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/10/2013,2,1,10
350,26306569,08/10/2013,39.54,98081,Venta,98081,NU.HARINA PREP.ESPIGA DE ORO 1K.10BOL,01/10/2013,2,1,3
351,26306569,08/10/2013,20.06,18226,Venta,18226,HARINA FAVORITA SIN PREP.1K 6BOL,01/10/2013,2,0,6
352,26306569,08/10/2013,9.09,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/10/2013,2,1,6
353,26306569,08/10/2013,96.71,39011,Venta,39011,AZUCAR FINITA NEGRITA 1KG.5BOL,01/10/2013,2,1,9
354,26306569,08/10/2013,-0.97,,Descuento,39011,,01/10/2013,2,0,4
355,26306569,08/10/2013,19.23,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/10/2013,1,1,5
356,26306569,08/10/2013,5.88,18951,Venta,18951,VAINILLA NEGRITA  30ML.12BOT.24DSP,01/10/2013,1,0,2
357,26306569,08/10/2013,36.11,18972,Venta,18972,VAINILLA NEGRITA 1L. 1BOT,01/10/2013,1,1,8
358,26306569,08/10/2013,-0.36,,Descuento,18972,,01/10/2013,2,1,9
359,26306569,08/10/2013,94.95,17454,Venta,17454,HARINA BLANCA NIEVE ESP. PP. 50K,01/10/2013,1,1,10
360,26306569,08/10/2013,-0.95,,Descuento,17454,,01/10/2013,1,1,5
361,26306569,08/10/2013,50.02,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/10/2013,2,1,5
362,26306569,08/10/2013,-0.5,,Descuento,3702012,,01/10/2013,1,1,7
363,26306569,08/10/2013,31.56,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/10/2013,2,1,4
364,26306569,08/10/2013,41.75,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/10/2013,2,0,2
365,26306569,08/10/2013,9.2,8400038,Venta,8400038,BOLIVAR PAR.JAB FLORAL 1.5KG 10BOL,01/10/2013,2,1,8
366,26306569,08/10/2013,7.94,8600020,Venta,8600020,JAB.BOLIVAR.PER.BLA.FLORAL 250G.48BRR,01/10/2013,1,1,9
367,26306569,08/10/2013,7.01,5201224,Venta,5201224,REF.KANU NARANJA 15G.12UND.8DSP LAZ,01/10/2013,1,1,6
368,26306569,08/10/2013,14.02,37004,Venta,37004,N.REF.NEGRITA CHICHA 15G.12UND.08DSP,01/10/2013,2,1,9
369,26306569,08/10/2013,14.02,37094,Venta,37094,N.REF.NEGRITA DURAZNO 15G.12UND.08DSP,01/10/2013,1,0,9
370,26306569,08/10/2013,14.02,5205003,Venta,5205003,REF.NEGRITA CEBADA 15GR.12UND 8DSP,01/10/2013,1,0,2
371,26306569,08/10/2013,18.34,1808,Venta,1808,ACEITE COCINERO 500CC 24BOT,01/10/2013,1,0,7
372,26306569,08/10/2013,20.72,3101006,Venta,3101006,NU. ACEITE VEGETAL PRIMOR 500ML 24BOT,01/10/2013,1,0,10
373,26306569,08/10/2013,74.67,3101005,Venta,3101005,NU. ACEITE VEGETAL PRIMOR 1LT 12BOT,01/10/2013,1,1,2
374,26306569,08/10/2013,0,8600020,Venta,8600020,JAB.BOLIVAR.PER.BLA.FLORAL 250G.48BRR,01/10/2013,2,0,4
375,26306569,08/10/2013,68.29,1810,Venta,1810,ACEITE COCINERO 1LT 12BOT,01/10/2013,2,0,4
376,26306569,08/10/2013,0,16104,Venta,16104,FID.LAVAGGI SPAGHETTI 500GR 20BOL,01/10/2013,2,1,5
377,26306569,08/10/2013,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/10/2013,2,1,9
378,26306569,08/10/2013,78.15,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/10/2013,2,1,10
379,26426503,15/10/2013,31.18,16104,Venta,16104,FID.LAVAGGI SPAGHETTI 500GR 20BOL,01/10/2013,2,0,10
380,26426503,15/10/2013,58.33,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/10/2013,2,1,7
381,26426503,15/10/2013,79.08,98081,Venta,98081,NU.HARINA PREP.ESPIGA DE ORO 1K.10BOL,01/10/2013,2,1,6
382,26426503,15/10/2013,9.09,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/10/2013,1,0,5
383,26426503,15/10/2013,20.06,18226,Venta,18226,HARINA FAVORITA SIN PREP.1K 6BOL,01/10/2013,2,0,5
384,26426503,15/10/2013,9.62,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/10/2013,1,0,6
385,26426503,15/10/2013,96.71,39011,Venta,39011,AZUCAR FINITA NEGRITA 1KG.5BOL,01/10/2013,2,1,10
386,26426503,15/10/2013,-0.97,,Descuento,39011,,01/10/2013,1,0,1
387,26426503,15/10/2013,52.52,3702014,Venta,3702014,PROMOC.MANTECA FAMOSA COSTA 10KG 1CJA,01/10/2013,2,1,8
388,26426503,15/10/2013,-0.53,,Descuento,3702014,,01/10/2013,1,1,8
389,26426503,15/10/2013,94.95,17454,Venta,17454,HARINA BLANCA NIEVE ESP. PP. 50K,01/10/2013,1,1,3
390,26426503,15/10/2013,-0.95,,Descuento,17454,,01/10/2013,2,0,1
391,26426503,15/10/2013,105.56,6804001,Venta,6804001,HARINA NICOLINI PASTELERA PP.50K,01/10/2013,2,0,1
392,26426503,15/10/2013,-1.06,,Descuento,6804001,,01/10/2013,1,0,7
393,26426503,15/10/2013,15.78,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/10/2013,2,1,8
394,26426503,15/10/2013,35.49,3300012,Venta,3300012,MAYONESA ALACENA 200CC 12BOL,01/10/2013,1,1,6
395,26426503,15/10/2013,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/10/2013,1,1,8
396,26426503,15/10/2013,-4.72,,Descuento,98231,,01/10/2013,1,0,2
397,26426503,15/10/2013,68.29,1810,Venta,1810,ACEITE COCINERO 1LT 12BOT,01/10/2013,2,1,9
398,26426503,15/10/2013,23.6,98299,Venta,98299,N. GALL.VAINILLA DIA 250G. 12PQT,01/10/2013,1,0,10
399,26426503,15/10/2013,0,4508004,Venta,4508004,NU.GALL.VICTORIA CASINO CHOCO.6PQT 8PCK,01/10/2013,2,0,8
400,26426503,15/10/2013,0,4508013,Venta,4508013,NU.GALL.VICTORIA TENTACI.NAR.6PQT 8PCK,01/10/2013,2,0,9
401,26426503,15/10/2013,28.17,5101003,Venta,5101003,GELATINA NEGRITA FRESA 180G.12UND,01/10/2013,2,1,5
402,26426503,15/10/2013,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/10/2013,2,1,1
403,26426503,15/10/2013,11.94,3500011,Venta,3500011,MARGA.ESPARC.SELLO DE ORO 45GR 24BRR,01/10/2013,1,0,5
404,26426503,15/10/2013,83.5,3300050,Venta,3300050,MAYONESA ALACENA 115CC 24BOL,01/10/2013,2,0,7
405,26426503,15/10/2013,78.15,3039,Venta,3039,MAYONESA ALACENA 1000CC 6BOL,01/10/2013,2,0,2
406,26426503,15/10/2013,33.8,3300015,Venta,3300015,CREMA DE AJI TARI 85GR. 24UND,01/10/2013,2,1,7
407,26426503,15/10/2013,15.97,3415,Venta,3415,N.SAL.ROCOTO ALACENA 100CC12BOL,01/10/2013,2,0,7
408,26426503,15/10/2013,36.86,3300010,Venta,3300010,CREMA HUANCAINA ALACENA 24X90G,01/10/2013,1,0,10
409,26426503,15/10/2013,83.59,4302040,Venta,4302040,NU.FID.DON VITTORIO SPAG.500GR 20BOL,01/10/2013,1,0,8
410,26554307,22/10/2013,10.45,14462,Venta,14462,N.FID.DON VITTORIO CORBA.M.250GR 20BOL,01/10/2013,1,1,3
411,26554307,22/10/2013,-0.21,,Descuento,14462,,01/10/2013,1,0,8
412,26554307,22/10/2013,62.35,16104,Venta,16104,FID.LAVAGGI SPAGHETTI 500GR 20BOL,01/10/2013,1,0,2
413,26554307,22/10/2013,-1.25,,Descuento,16104,,01/10/2013,1,0,5
414,26554307,22/10/2013,58.33,18110,Venta,18110,HARINA BLANCA FLOR PREP.1K 12BOL,01/10/2013,2,0,7
415,26554307,22/10/2013,-1.17,,Descuento,18110,,01/10/2013,2,1,4
416,26554307,22/10/2013,39.54,98081,Venta,98081,NU.HARINA PREP.ESPIGA DE ORO 1K.10BOL,01/10/2013,2,1,9
417,26554307,22/10/2013,-0.79,,Descuento,98081,,01/10/2013,1,1,5
418,26554307,22/10/2013,9.09,18231,Venta,18231,HARINA FAVORITA SIN PREP.COC.180G.18BOL,01/10/2013,1,1,8
419,26554307,22/10/2013,-0.18,,Descuento,18231,,01/10/2013,2,1,8
420,26554307,22/10/2013,55,98115,Venta,98115,SEMOLA INCA T 25K,01/10/2013,1,1,3
421,26554307,22/10/2013,-1.1,,Descuento,98115,,01/10/2013,1,0,6
422,26554307,22/10/2013,94.95,17454,Venta,17454,HARINA BLANCA NIEVE ESP. PP. 50K,01/10/2013,1,0,4
423,26554307,22/10/2013,-0.95,,Descuento,17454,,01/10/2013,2,1,9
424,26554307,22/10/2013,9.62,18956,Venta,18956,VAINILLA NEGRITA  90ML.12BOT.12DSP,01/10/2013,2,0,10
425,26554307,22/10/2013,31.56,6102,Venta,6102,MANTECA TROPICAL 12BLS 4DSP,01/10/2013,1,0,2
426,26554307,22/10/2013,50.02,3702012,Venta,3702012,NUEVA MANTECA FAMOSA COSTA 10KG 1CJA,01/10/2013,2,0,2
427,26554307,22/10/2013,-0.5,,Descuento,3702012,,01/10/2013,1,0,7
428,26554307,22/10/2013,96.71,39011,Venta,39011,AZUCAR FINITA NEGRITA 1KG.5BOL,01/10/2013,2,0,6
429,26554307,22/10/2013,-0.97,,Descuento,39011,,01/10/2013,2,0,5
430,26554307,22/10/2013,43.46,6901104,Venta,6901104,NU.EXPERTA PRE MEZCLA BIZCOCHUELO 10KG,01/10/2013,2,0,5
431,26554307,22/10/2013,-0.43,,Descuento,6901104,,01/10/2013,2,1,5
432,26554307,22/10/2013,10.45,4302050,Venta,4302050,NU.FID.DON VITTORIO CANU.CH.250GR 20BOL,01/10/2013,1,0,2
433,26554307,22/10/2013,-0.21,,Descuento,4302050,,01/10/2013,1,1,6
434,26554307,22/10/2013,118,98231,Venta,98231,N. GALL.SODA DIA 250G. 12PQT,01/10/2013,2,1,6
435,26554307,22/10/2013,0,4508004,Venta,4508004,NU.GALL.VICTORIA CASINO CHOCO.6PQT 8PCK,01/10/2013,1,0,6
436,26554307,22/10/2013,0,4508013,Venta,4508013,NU.GALL.VICTORIA TENTACI.NAR.6PQT 8PCK,01/10/2013,2,1,8
437,26554307,22/10/2013,-4.72,,Descuento,4508013,,01/10/2013,2,1,5
438,26554307,22/10/2013,10.17,6600000,Venta,6600000,PANETON MILANO 6BOL 900G,01/10/2013,1,0,10
439,26554307,22/10/2013,16.89,8400040,Venta,8400040,DET.BOLIVAR PAR.JAB FLORAL 2.6KG.7BOL,01/10/2013,2,1,2
440,26554307,22/10/2013,-0.34,,Descuento,8400040,,01/10/2013,2,0,6
441,26554307,22/10/2013,81.48,3500018,Venta,3500018,MARGA.ESPARC.SELLO DE ORO 2KG 5PQT,01/10/2013,2,1,2
